date,state,district,pincode,demo_age_5_17,demo_age_17_
14-12-2025,Telangana,Nizamabad,503002,0,1
14-12-2025,Telangana,Nizamabad,503144,0,1
14-12-2025,Telangana,Nizamabad,503186,0,1
14-12-2025,Telangana,Nizamabad,503219,0,1
14-12-2025,Telangana,Nizamabad,503246,0,1
14-12-2025,Telangana,Nizamabad,503307,0,2
14-12-2025,Telangana,Peddapalli,505186,0,1
14-12-2025,Telangana,Peddapalli,505212,1,3
14-12-2025,Telangana,Rangareddy,500068,0,1
14-12-2025,Telangana,Rangareddy,501510,1,0
14-12-2025,Telangana,Sangareddy,502287,0,1
14-12-2025,Telangana,Sangareddy,502313,2,1
14-12-2025,Telangana,Siddipet,506223,0,1
14-12-2025,Telangana,Suryapet,508206,0,1
14-12-2025,Telangana,Suryapet,508376,0,2
14-12-2025,Telangana,Vikarabad,501158,0,2
14-12-2025,Telangana,Wanaparthy,509203,0,1
14-12-2025,Telangana,Wanaparthy,509206,0,2
14-12-2025,Telangana,Wanaparthy,509381,1,2
14-12-2025,Telangana,Warangal,506319,0,1
14-12-2025,Telangana,Warangal,506343,0,2
14-12-2025,Telangana,Warangal,506348,0,2
14-12-2025,Telangana,Warangal Rural,506316,0,1
14-12-2025,Telangana,Warangal Rural,506319,0,2
14-12-2025,Telangana,Warangal Rural,506369,0,1
14-12-2025,Telangana,Warangal Urban,506006,0,1
14-12-2025,Telangana,Yadadri.,508112,0,1
14-12-2025,Telangana,Yadadri.,508253,0,2
14-12-2025,Telangana,Yadadri.,508284,3,6
15-12-2025,Telangana,Nizamabad,503301,0,2
15-12-2025,Telangana,Nizamabad,503302,0,6
15-12-2025,Telangana,Nizamabad,503308,1,18
15-12-2025,Telangana,Nizamabad,503311,1,5
15-12-2025,Telangana,Peddapalli,505153,1,4
15-12-2025,Telangana,Peddapalli,505162,0,7
15-12-2025,Telangana,Peddapalli,505186,0,11
15-12-2025,Telangana,Peddapalli,505187,1,12
15-12-2025,Telangana,Peddapalli,505208,1,7
15-12-2025,Telangana,Peddapalli,505416,2,13
15-12-2025,Telangana,Rajanna Sircilla,505302,2,21
15-12-2025,Telangana,Rajanna Sircilla,505307,2,1
15-12-2025,Telangana,Rajanna Sircilla,505405,0,6
15-12-2025,Telangana,Rangareddy,501512,1,4
15-12-2025,Telangana,Sangareddy,502257,1,3
15-12-2025,Telangana,Sangareddy,502270,2,15
15-12-2025,Telangana,Sangareddy,502273,1,6
15-12-2025,Telangana,Sangareddy,502287,1,4
15-12-2025,Telangana,Sangareddy,502307,2,6
15-12-2025,Telangana,Sangareddy,502318,1,3
15-12-2025,Telangana,Siddipet,502102,0,7
15-12-2025,Telangana,Siddipet,502278,8,50
15-12-2025,Telangana,Siddipet,502280,3,3
15-12-2025,Telangana,Siddipet,505467,0,7
15-12-2025,Telangana,Siddipet,506224,2,4
15-12-2025,Telangana,Suryapet,508204,4,36
15-12-2025,Telangana,Suryapet,508206,5,36
15-12-2025,Telangana,Suryapet,508218,1,13
15-12-2025,Telangana,Suryapet,508221,1,22
15-12-2025,Telangana,Suryapet,508234,0,17
15-12-2025,Telangana,Suryapet,508279,2,18
15-12-2025,Telangana,Vikarabad,501101,7,43
15-12-2025,Telangana,Vikarabad,501106,2,12
15-12-2025,Telangana,Vikarabad,501111,1,5
15-12-2025,Telangana,Vikarabad,501143,5,23
15-12-2025,Telangana,Vikarabad,509335,0,2
15-12-2025,Telangana,Vikarabad,509350,5,16
15-12-2025,Telangana,Wanaparthy,509103,1,35
15-12-2025,Telangana,Wanaparthy,509120,1,11
15-12-2025,Telangana,Wanaparthy,509382,2,3
15-12-2025,Telangana,Warangal,506101,3,20
15-12-2025,Telangana,Warangal,506122,2,4
15-12-2025,Telangana,Warangal,506135,2,6
15-12-2025,Telangana,Warangal,506142,0,6
15-12-2025,Telangana,Warangal,506310,0,2
15-12-2025,Telangana,Warangal,506330,0,2
15-12-2025,Telangana,Warangal,506352,1,4
15-12-2025,Telangana,Warangal Rural,506163,0,1
15-12-2025,Telangana,Warangal Rural,506310,1,25
15-12-2025,Telangana,Warangal Rural,506316,0,7
15-12-2025,Telangana,Warangal Urban,505101,0,1
15-12-2025,Telangana,Warangal Urban,506001,0,4
15-12-2025,Telangana,Warangal Urban,506003,0,1
15-12-2025,Telangana,Yadadri.,508126,4,25
15-12-2025,Telangana,Yadadri.,508252,8,31
15-12-2025,Telangana,Yadadri.,508253,1,5
15-12-2025,Telangana,Adilabad,504204,0,2
15-12-2025,Telangana,Adilabad,504303,0,2
15-12-2025,Telangana,Adilabad,504304,2,20
15-12-2025,Telangana,Adilabad,504306,0,5
15-12-2025,Telangana,Adilabad,504307,2,40
15-12-2025,Telangana,Adilabad,504346,4,33
15-12-2025,Telangana,Bhadradri Kothagudem,507101,5,41
15-12-2025,Telangana,Bhadradri Kothagudem,507116,7,10
15-12-2025,Telangana,Hanumakonda,505480,0,1
15-12-2025,Telangana,Hanumakonda,505497,0,2
15-12-2025,Telangana,Hanumakonda,506004,0,8
15-12-2025,Telangana,Hyderabad,500002,1,53
15-12-2025,Telangana,Hyderabad,500003,1,40
15-12-2025,Telangana,Hyderabad,500008,10,107
15-12-2025,Telangana,Hyderabad,500017,2,29
15-12-2025,Telangana,Hyderabad,500024,2,30
15-12-2025,Telangana,Hyderabad,500031,0,2
15-12-2025,Telangana,Hyderabad,500034,6,32
15-12-2025,Telangana,Hyderabad,500054,0,18
15-12-2025,Telangana,Hyderabad,500057,1,3
15-12-2025,Telangana,Hyderabad,500059,5,65
15-12-2025,Telangana,Hyderabad,500063,0,1
15-12-2025,Telangana,Hyderabad,500064,11,51
15-12-2025,Telangana,Hyderabad,500091,1,1
15-12-2025,Telangana,Hyderabad,500095,1,0
15-12-2025,Telangana,Jagitial,505462,0,3
15-12-2025,Telangana,Jagitial,505501,0,4
15-12-2025,Telangana,Jangaon,506302,0,1
15-12-2025,Telangana,Jangoan,506145,0,14
15-12-2025,Telangana,Jangoan,506221,0,13
15-12-2025,Telangana,Jangoan,506252,0,4
15-12-2025,Telangana,Jangoan,506316,2,8
15-12-2025,Telangana,Jayashankar Bhupalpally,506348,1,22
15-12-2025,Telangana,Jogulamba Gadwal,509125,13,47
15-12-2025,Telangana,Jogulamba Gadwal,509152,3,14
15-12-2025,Telangana,Jogulamba Gadwal,509153,2,11
15-12-2025,Telangana,K.v. Rangareddy,500008,0,3
15-12-2025,Telangana,K.v. Rangareddy,500019,6,35
15-12-2025,Telangana,K.v. Rangareddy,500048,7,59
15-12-2025,Telangana,K.v. Rangareddy,500050,4,21
15-12-2025,Telangana,K.v. Rangareddy,500075,1,22
15-12-2025,Telangana,K.v. Rangareddy,500077,5,15
15-12-2025,Telangana,K.v. Rangareddy,500079,4,31
15-12-2025,Telangana,K.v. Rangareddy,500081,0,4
15-12-2025,Telangana,K.v. Rangareddy,500084,4,40
15-12-2025,Telangana,K.v. Rangareddy,500085,0,1
15-12-2025,Telangana,K.v. Rangareddy,500086,8,23
15-12-2025,Telangana,K.v. Rangareddy,500088,1,28
15-12-2025,Telangana,K.v. Rangareddy,500091,4,6
15-12-2025,Telangana,K.v. Rangareddy,500092,0,14
15-12-2025,Telangana,K.v. Rangareddy,501106,0,6
15-12-2025,Telangana,K.v. Rangareddy,501121,0,7
15-12-2025,Telangana,K.v. Rangareddy,501141,2,12
15-12-2025,Telangana,K.v. Rangareddy,501203,3,12
15-12-2025,Telangana,K.v. Rangareddy,501359,3,19
15-12-2025,Telangana,K.v. Rangareddy,501504,0,7
15-12-2025,Telangana,K.v. Rangareddy,501505,3,21
15-12-2025,Telangana,K.v. Rangareddy,501508,1,7
15-12-2025,Telangana,K.v. Rangareddy,501511,1,1
15-12-2025,Telangana,K.v. Rangareddy,509202,0,8
15-12-2025,Telangana,K.v. Rangareddy,509216,5,51
15-12-2025,Telangana,K.v. Rangareddy,509335,3,5
15-12-2025,Telangana,K.v. Rangareddy,509339,0,2
15-12-2025,Telangana,Kamareddy,503123,2,20
15-12-2025,Telangana,Karimnagar,505001,14,106
15-12-2025,Telangana,Karimnagar,505101,0,5
15-12-2025,Telangana,Karimnagar,505174,0,6
15-12-2025,Telangana,Karimnagar,505415,1,28
15-12-2025,Telangana,Karimnagar,505450,0,6
15-12-2025,Telangana,Karimnagar,505468,2,13
15-12-2025,Telangana,Karimnagar,505481,1,5
15-12-2025,Telangana,Karimnagar,505498,0,6
15-12-2025,Telangana,Khammam,507119,1,2
15-12-2025,Telangana,Khammam,507159,1,13
15-12-2025,Telangana,Khammam,507161,1,7
15-12-2025,Telangana,Khammam,507163,3,3
15-12-2025,Telangana,Khammam,507183,1,8
15-12-2025,Telangana,Khammam,507201,0,4
15-12-2025,Telangana,Khammam,507301,0,1
15-12-2025,Telangana,Komaram Bheem,504293,6,46
15-12-2025,Telangana,Komaram Bheem,504299,6,50
15-12-2025,Telangana,Mahabubabad,506101,1,43
15-12-2025,Telangana,Mahabubabad,506112,7,35
15-12-2025,Telangana,Mahabubabad,506135,2,22
15-12-2025,Telangana,Mahabubabad,506317,0,7
15-12-2025,Telangana,Mahabubnagar,509001,11,72
15-12-2025,Telangana,Mahabubnagar,509103,2,6
15-12-2025,Telangana,Mahabubnagar,509104,0,2
15-12-2025,Telangana,Mahabubnagar,509105,3,2
15-12-2025,Telangana,Mahabubnagar,509125,5,24
15-12-2025,Telangana,Mahabubnagar,509202,2,11
15-12-2025,Telangana,Mahabubnagar,509207,1,3
15-12-2025,Telangana,Mahabubnagar,509228,0,2
15-12-2025,Telangana,Mahabubnagar,509311,1,7
15-12-2025,Telangana,Mahabubnagar,509327,0,3
15-12-2025,Telangana,Mahabubnagar,509349,2,11
15-12-2025,Telangana,Mahabubnagar,509380,1,13
15-12-2025,Telangana,Mahabubnagar,509381,5,9
15-12-2025,Telangana,Mahabubnagar,509382,2,24
15-12-2025,Telangana,Mancherial,504201,4,33
15-12-2025,Telangana,Mancherial,504204,0,2
15-12-2025,Telangana,Mancherial,504207,6,34
15-12-2025,Telangana,Mancherial,504218,0,1
15-12-2025,Telangana,Mancherial,504220,0,1
15-12-2025,Telangana,Mancherial,504273,0,6
15-12-2025,Telangana,Mancherial,504301,1,9
15-12-2025,Telangana,Medak,502032,0,11
15-12-2025,Telangana,Medak,502103,1,5
15-12-2025,Telangana,Medak,502115,0,18
15-12-2025,Telangana,Medak,502248,1,12
15-12-2025,Telangana,Medak,502290,2,7
15-12-2025,Telangana,Medak,502307,1,0
15-12-2025,Telangana,Medak,502311,0,1
15-12-2025,Telangana,Medak,502312,0,1
15-12-2025,Telangana,Medak,502335,1,4
15-12-2025,Telangana,Medchal-malkajgiri,500068,0,15
15-12-2025,Telangana,Medchal-malkajgiri,500085,3,21
15-12-2025,Telangana,Medchal-malkajgiri,500100,9,16
15-12-2025,Telangana,Medchal−malkajgiri,500055,1,9
15-12-2025,Telangana,Medchal−malkajgiri,500072,0,5
15-12-2025,Telangana,Medchal−malkajgiri,500087,3,4
15-12-2025,Telangana,Medchal−malkajgiri,501401,0,2
15-12-2025,Telangana,Mulugu,506165,2,24
15-12-2025,Telangana,Mulugu,506345,4,7
15-12-2025,Telangana,Mulugu,506347,1,1
15-12-2025,Telangana,Mulugu,506352,0,17
15-12-2025,Telangana,Mulugu,507133,0,4
15-12-2025,Telangana,Nagarkurnool,509105,3,11
15-12-2025,Telangana,Nagarkurnool,509206,1,6
15-12-2025,Telangana,Nagarkurnool,509209,2,9
15-12-2025,Telangana,Nagarkurnool,509235,1,6
15-12-2025,Telangana,Nalgonda,508116,3,10
15-12-2025,Telangana,Nalgonda,508201,0,3
15-12-2025,Telangana,Nalgonda,508221,0,3
15-12-2025,Telangana,Nalgonda,508253,0,9
15-12-2025,Telangana,Nalgonda,508258,0,5
15-12-2025,Telangana,Nalgonda,508278,0,6
15-12-2025,Telangana,Nalgonda,508373,2,12
15-12-2025,Telangana,Narayanpet,509351,2,16
15-12-2025,Telangana,Nirmal,504105,2,9
15-12-2025,Telangana,Nirmal,504109,0,5
15-12-2025,Telangana,Nirmal,504203,7,63
15-12-2025,Telangana,Nizamabad,503114,2,11
15-12-2025,Telangana,Nizamabad,503122,3,7
15-12-2025,Telangana,Nizamabad,503144,0,3
15-12-2025,Telangana,Nizamabad,503175,5,21
15-12-2025,Telangana,Nizamabad,503217,1,10
15-12-2025,Telangana,Nizamabad,503224,7,25
16-12-2025,Telangana,Adilabad,504106,0,8
16-12-2025,Telangana,Adilabad,504202,0,5
16-12-2025,Telangana,Adilabad,504206,0,1
16-12-2025,Telangana,Adilabad,504208,0,2
16-12-2025,Telangana,Adilabad,504231,0,3
16-12-2025,Telangana,Adilabad,504292,0,1
16-12-2025,Telangana,Adilabad,504304,2,13
16-12-2025,Telangana,Adilabad,504306,0,1
16-12-2025,Telangana,Adilabad,504311,2,15
16-12-2025,Telangana,Bhadradri Kothagudem,507103,0,3
16-12-2025,Telangana,Bhadradri Kothagudem,507116,4,12
16-12-2025,Telangana,Bhadradri Kothagudem,507128,1,8
16-12-2025,Telangana,Bhadradri Kothagudem,507133,0,17
16-12-2025,Telangana,Bhadradri Kothagudem,507140,1,8
16-12-2025,Telangana,Bhadradri Kothagudem,507154,0,6
16-12-2025,Telangana,Bhadradri Kothagudem,507303,0,1
16-12-2025,Telangana,Hanumakonda,506001,6,46
16-12-2025,Telangana,Hanumakonda,506342,0,6
16-12-2025,Telangana,Hanumakonda,506371,0,7
16-12-2025,Telangana,Hyderabad,500004,5,25
16-12-2025,Telangana,Hyderabad,500012,2,12
16-12-2025,Telangana,Hyderabad,500018,11,56
16-12-2025,Telangana,Hyderabad,500023,3,43
16-12-2025,Telangana,Hyderabad,500024,2,20
16-12-2025,Telangana,Hyderabad,500031,0,5
16-12-2025,Telangana,Hyderabad,500036,7,27
16-12-2025,Telangana,Hyderabad,500038,1,26
16-12-2025,Telangana,Hyderabad,500069,0,1
16-12-2025,Telangana,Hyderabad,500082,2,17
16-12-2025,Telangana,Hyderabad,500096,2,6
16-12-2025,Telangana,Jagitial,505326,4,16
16-12-2025,Telangana,Jagitial,505425,0,5
16-12-2025,Telangana,Jagitial,505450,0,15
16-12-2025,Telangana,Jagitial,505453,4,16
16-12-2025,Telangana,Jangaon,506302,0,1
16-12-2025,Telangana,Jangoan,506144,4,4
16-12-2025,Telangana,Jangoan,506222,0,1
16-12-2025,Telangana,Jangoan,506223,0,2
16-12-2025,Telangana,Jangoan,506244,0,2
16-12-2025,Telangana,Jangoan,506313,0,3
16-12-2025,Telangana,Jayashankar Bhupalpally,506348,1,22
16-12-2025,Telangana,Jogulamba Gadwal,509125,18,63
16-12-2025,Telangana,Jogulamba Gadwal,509135,1,5
16-12-2025,Telangana,K.v. Rangareddy,500008,0,1
16-12-2025,Telangana,K.v. Rangareddy,500014,1,3
16-12-2025,Telangana,K.v. Rangareddy,500030,1,22
16-12-2025,Telangana,K.v. Rangareddy,500048,2,57
16-12-2025,Telangana,K.v. Rangareddy,500084,3,38
16-12-2025,Telangana,K.v. Rangareddy,500089,4,49
16-12-2025,Telangana,K.v. Rangareddy,500091,2,16
16-12-2025,Telangana,K.v. Rangareddy,500104,0,3
16-12-2025,Telangana,K.v. Rangareddy,500112,0,1
16-12-2025,Telangana,K.v. Rangareddy,501111,0,1
16-12-2025,Telangana,K.v. Rangareddy,501142,3,14
16-12-2025,Telangana,K.v. Rangareddy,501158,0,4
16-12-2025,Telangana,K.v. Rangareddy,501501,1,11
16-12-2025,Telangana,K.v. Rangareddy,501503,2,20
16-12-2025,Telangana,K.v. Rangareddy,501510,5,23
16-12-2025,Telangana,K.v. Rangareddy,509360,1,1
16-12-2025,Telangana,K.v. Rangareddy,509408,0,17
16-12-2025,Telangana,Kamareddy,503101,1,14
16-12-2025,Telangana,Kamareddy,503114,2,7
16-12-2025,Telangana,Kamareddy,503120,1,8
16-12-2025,Telangana,Kamareddy,503187,2,12
16-12-2025,Telangana,Kamareddy,503302,0,1
16-12-2025,Telangana,Kamareddy,503305,0,4
16-12-2025,Telangana,Kamareddy,503309,0,4
16-12-2025,Telangana,Karimnagar,505185,0,6
16-12-2025,Telangana,Karimnagar,505209,2,35
16-12-2025,Telangana,Karimnagar,505214,1,5
16-12-2025,Telangana,Karimnagar,505215,0,4
16-12-2025,Telangana,Karimnagar,505301,5,15
16-12-2025,Telangana,Karimnagar,505306,0,2
16-12-2025,Telangana,Karimnagar,505330,0,1
16-12-2025,Telangana,Karimnagar,505425,0,2
16-12-2025,Telangana,Karimnagar,505451,2,21
16-12-2025,Telangana,Karimnagar,505453,0,3
16-12-2025,Telangana,Karimnagar,505454,1,5
16-12-2025,Telangana,Karimnagar,505467,0,10
16-12-2025,Telangana,Karimnagar,505514,0,2
16-12-2025,Telangana,Karimnagar,505527,1,4
16-12-2025,Telangana,Khammam,507001,4,35
16-12-2025,Telangana,Khammam,507101,0,5
16-12-2025,Telangana,Khammam,507120,0,1
16-12-2025,Telangana,Khammam,507137,0,1
16-12-2025,Telangana,Khammam,507159,1,3
16-12-2025,Telangana,Khammam,507167,1,9
16-12-2025,Telangana,Khammam,507204,3,8
16-12-2025,Telangana,Khammam,507208,6,21
16-12-2025,Telangana,Khammam,507210,0,3
16-12-2025,Telangana,Khammam,507211,1,3
16-12-2025,Telangana,Khammam,507318,3,8
16-12-2025,Telangana,Komaram Bheem,504273,2,8
16-12-2025,Telangana,Komaram Bheem,504293,9,25
16-12-2025,Telangana,Mahabubabad,506135,0,15
16-12-2025,Telangana,Mahabubabad,506324,6,60
16-12-2025,Telangana,Mahabubabad,506381,0,13
16-12-2025,Telangana,Mahabubabad,507211,1,13
16-12-2025,Telangana,Mahabubnagar,509104,1,3
16-12-2025,Telangana,Mahabubnagar,509110,2,14
16-12-2025,Telangana,Mahabubnagar,509129,2,5
16-12-2025,Telangana,Mahabubnagar,509205,1,13
16-12-2025,Telangana,Mahabubnagar,509208,0,1
16-12-2025,Telangana,Mahabubnagar,509209,7,13
16-12-2025,Telangana,Mahabubnagar,509215,1,5
16-12-2025,Telangana,Mahabubnagar,509325,0,3
16-12-2025,Telangana,Mahabubnagar,509327,0,2
16-12-2025,Telangana,Mahabubnagar,509334,7,20
16-12-2025,Telangana,Mahabubnagar,509338,2,5
16-12-2025,Telangana,Mahabubnagar,509352,0,1
16-12-2025,Telangana,Mahabubnagar,509371,8,32
16-12-2025,Telangana,Mahabubnagar,509408,0,6
16-12-2025,Telangana,Mancherial,504214,1,6
16-12-2025,Telangana,Mancherial,504219,0,7
16-12-2025,Telangana,Medak,502032,2,5
16-12-2025,Telangana,Medak,502117,0,3
16-12-2025,Telangana,Medak,502125,1,1
16-12-2025,Telangana,Medak,502210,0,5
16-12-2025,Telangana,Medak,502220,1,8
16-12-2025,Telangana,Medak,502228,0,2
16-12-2025,Telangana,Medak,502256,1,5
16-12-2025,Telangana,Medak,502257,0,3
16-12-2025,Telangana,Medak,502269,2,23
16-12-2025,Telangana,Medak,502271,1,12
16-12-2025,Telangana,Medak,502281,1,1
16-12-2025,Telangana,Medak,502287,1,9
16-12-2025,Telangana,Medak,502290,1,9
16-12-2025,Telangana,Medak,502293,1,5
16-12-2025,Telangana,Medak,502294,0,1
16-12-2025,Telangana,Medak,502296,2,9
16-12-2025,Telangana,Medak,502300,0,2
16-12-2025,Telangana,Medak,502307,0,4
16-12-2025,Telangana,Medak,502329,0,2
16-12-2025,Telangana,Medchal-malkajgiri,500072,4,45
16-12-2025,Telangana,Medchal-malkajgiri,500100,1,20
16-12-2025,Telangana,Medchal−malkajgiri,500072,1,5
16-12-2025,Telangana,Medchal−malkajgiri,501401,0,1
16-12-2025,Telangana,Mulugu,506165,2,12
16-12-2025,Telangana,Mulugu,507133,1,2
16-12-2025,Telangana,Mulugu,507136,0,5
16-12-2025,Telangana,Nagarkurnool,509203,1,11
16-12-2025,Telangana,Nagarkurnool,509235,0,3
16-12-2025,Telangana,Nagarkurnool,509375,1,6
16-12-2025,Telangana,Nagarkurnool,509376,1,3
16-12-2025,Telangana,Nagarkurnool,509412,0,7
16-12-2025,Telangana,Nalgonda,508004,1,6
16-12-2025,Telangana,Nalgonda,508116,3,24
16-12-2025,Telangana,Nalgonda,508204,1,10
16-12-2025,Telangana,Nalgonda,508210,1,16
16-12-2025,Telangana,Nalgonda,508212,0,7
16-12-2025,Telangana,Nalgonda,508218,0,4
16-12-2025,Telangana,Nalgonda,508244,0,24
16-12-2025,Telangana,Nalgonda,508245,1,7
16-12-2025,Telangana,Nalgonda,508258,1,6
16-12-2025,Telangana,Nalgonda,508266,5,17
16-12-2025,Telangana,Nalgonda,508355,0,3
16-12-2025,Telangana,Nalgonda,508373,1,14
16-12-2025,Telangana,Narayanpet,509205,1,11
16-12-2025,Telangana,Narayanpet,509353,0,4
16-12-2025,Telangana,Narayanpet,509371,0,6
16-12-2025,Telangana,Nirmal,504102,4,16
16-12-2025,Telangana,Nirmal,504105,1,20
16-12-2025,Telangana,Nirmal,504106,6,60
16-12-2025,Telangana,Nirmal,504110,3,14
16-12-2025,Telangana,Nizamabad,503108,1,4
16-12-2025,Telangana,Nizamabad,503111,0,14
16-12-2025,Telangana,Nizamabad,503120,0,2
16-12-2025,Telangana,Nizamabad,503144,0,2
16-12-2025,Telangana,Nizamabad,503145,0,8
16-12-2025,Telangana,Nizamabad,503175,8,22
16-12-2025,Telangana,Nizamabad,503186,0,6
16-12-2025,Telangana,Nizamabad,503188,0,4
16-12-2025,Telangana,Nizamabad,503219,2,5
16-12-2025,Telangana,Nizamabad,503235,2,11
16-12-2025,Telangana,Nizamabad,503308,1,6
16-12-2025,Telangana,Nizamabad,503310,2,1
16-12-2025,Telangana,Nizamabad,503321,0,1
16-12-2025,Telangana,Peddapalli,505208,0,3
16-12-2025,Telangana,Peddapalli,505525,0,9
16-12-2025,Telangana,Rajanna Sircilla,505524,1,4
16-12-2025,Telangana,Sangareddy,502001,3,20
16-12-2025,Telangana,Sangareddy,502270,0,18
16-12-2025,Telangana,Sangareddy,502285,0,1
16-12-2025,Telangana,Sangareddy,502286,0,6
16-12-2025,Telangana,Sangareddy,502295,0,5
16-12-2025,Telangana,Sangareddy,502296,0,2
16-12-2025,Telangana,Sangareddy,502300,5,11
16-12-2025,Telangana,Sangareddy,502305,0,3
16-12-2025,Telangana,Siddipet,502103,3,68
16-12-2025,Telangana,Siddipet,502107,1,13
16-12-2025,Telangana,Siddipet,502247,4,36
16-12-2025,Telangana,Siddipet,502280,1,6
16-12-2025,Telangana,Siddipet,505466,0,7
16-12-2025,Telangana,Siddipet,506223,3,9
16-12-2025,Telangana,Siddipet,506367,0,4
16-12-2025,Telangana,Suryapet,508201,7,17
16-12-2025,Telangana,Suryapet,508223,1,21
16-12-2025,Telangana,Vikarabad,501106,0,9
16-12-2025,Telangana,Vikarabad,501111,0,10
16-12-2025,Telangana,Vikarabad,501203,0,1
16-12-2025,Telangana,Vikarabad,509335,0,2
16-12-2025,Telangana,Vikarabad,509338,6,58
16-12-2025,Telangana,Wanaparthy,509103,4,35
16-12-2025,Telangana,Warangal,506134,0,2
16-12-2025,Telangana,Warangal,506143,2,1
16-12-2025,Telangana,Warangal,506144,0,1
16-12-2025,Telangana,Warangal,506163,0,4
16-12-2025,Telangana,Warangal,506222,1,2
16-12-2025,Telangana,Warangal,506244,2,21
16-12-2025,Telangana,Warangal,506310,0,2
16-12-2025,Telangana,Warangal,506315,0,10
16-12-2025,Telangana,Warangal,506332,0,1
16-12-2025,Telangana,Warangal,506345,0,2
16-12-2025,Telangana,Warangal,506367,0,2
16-12-2025,Telangana,Warangal Rural,506005,0,3
16-12-2025,Telangana,Warangal Rural,506314,3,39
16-12-2025,Telangana,Warangal Rural,506331,3,26
16-12-2025,Telangana,Warangal Urban,506009,0,2
16-12-2025,Telangana,Warangal Urban,506013,1,6
16-12-2025,Telangana,Warangal Urban,506145,0,1
16-12-2025,Telangana,Yadadri.,508101,8,42
16-12-2025,Telangana,Yadadri.,508105,0,11
17-12-2025,Telangana,Adilabad,504102,2,0
17-12-2025,Telangana,Adilabad,504204,0,2
17-12-2025,Telangana,Adilabad,504209,0,1
17-12-2025,Telangana,Adilabad,504215,1,1
17-12-2025,Telangana,Adilabad,504219,0,4
17-12-2025,Telangana,Adilabad,504231,0,4
17-12-2025,Telangana,Adilabad,504299,2,6
17-12-2025,Telangana,Adilabad,504302,0,3
17-12-2025,Telangana,Bhadradri Kothagudem,507124,0,3
17-12-2025,Telangana,Bhadradri Kothagudem,507125,1,6
17-12-2025,Telangana,Bhadradri Kothagudem,507301,2,12
17-12-2025,Telangana,Hanumakonda,506004,1,10
17-12-2025,Telangana,Hanumakonda,506006,2,3
17-12-2025,Telangana,Hanumakonda,506009,0,9
17-12-2025,Telangana,Hanumakonda,506145,0,2
17-12-2025,Telangana,Hanumakonda,506313,0,2
17-12-2025,Telangana,Hyderabad,500004,0,25
17-12-2025,Telangana,Hyderabad,500008,9,82
17-12-2025,Telangana,Hyderabad,500009,2,9
17-12-2025,Telangana,Hyderabad,500015,1,28
17-12-2025,Telangana,Hyderabad,500017,4,19
17-12-2025,Telangana,Hyderabad,500025,1,4
17-12-2025,Telangana,Hyderabad,500034,3,23
17-12-2025,Telangana,Hyderabad,500040,2,5
17-12-2025,Telangana,Hyderabad,500045,0,36
17-12-2025,Telangana,Hyderabad,500054,2,12
17-12-2025,Telangana,Hyderabad,500062,5,9
17-12-2025,Telangana,Hyderabad,500067,3,4
17-12-2025,Telangana,Hyderabad,500073,1,7
17-12-2025,Telangana,Hyderabad,500078,0,1
17-12-2025,Telangana,Hyderabad,500091,0,1
17-12-2025,Telangana,Jagitial,505450,0,15
17-12-2025,Telangana,Jagitial,505452,1,1
17-12-2025,Telangana,Jagitial,505453,0,23
17-12-2025,Telangana,Jagitial,505529,2,5
17-12-2025,Telangana,Jangoan,506221,1,10
17-12-2025,Telangana,Jangoan,506224,0,2
17-12-2025,Telangana,Jangoan,506244,0,1
17-12-2025,Telangana,Jangoan,506303,1,1
17-12-2025,Telangana,Jogulamba Gadwal,509132,4,39
17-12-2025,Telangana,Jogulamba Gadwal,509135,1,8
17-12-2025,Telangana,K.v. Rangareddy,500005,7,52
17-12-2025,Telangana,K.v. Rangareddy,500084,4,20
17-12-2025,Telangana,K.v. Rangareddy,500085,0,1
17-12-2025,Telangana,K.v. Rangareddy,500092,3,10
17-12-2025,Telangana,K.v. Rangareddy,501101,1,14
17-12-2025,Telangana,K.v. Rangareddy,501158,0,2
17-12-2025,Telangana,K.v. Rangareddy,501401,2,9
17-12-2025,Telangana,K.v. Rangareddy,501503,3,14
17-12-2025,Telangana,K.v. Rangareddy,509216,8,46
17-12-2025,Telangana,K.v. Rangareddy,509339,0,2
17-12-2025,Telangana,Kamareddy,503101,0,9
17-12-2025,Telangana,Kamareddy,503114,0,3
17-12-2025,Telangana,Kamareddy,503123,1,24
17-12-2025,Telangana,Kamareddy,503145,0,9
17-12-2025,Telangana,Kamareddy,503305,0,2
17-12-2025,Telangana,Karimnagar,505152,0,1
17-12-2025,Telangana,Karimnagar,505211,0,3
17-12-2025,Telangana,Karimnagar,505301,2,16
17-12-2025,Telangana,Karimnagar,505305,0,2
17-12-2025,Telangana,Karimnagar,505404,1,1
17-12-2025,Telangana,Karimnagar,505450,0,1
17-12-2025,Telangana,Karimnagar,505452,0,6
17-12-2025,Telangana,Karimnagar,505453,0,2
17-12-2025,Telangana,Karimnagar,505466,0,1
17-12-2025,Telangana,Karimnagar,505471,1,2
17-12-2025,Telangana,Karimnagar,505472,0,1
17-12-2025,Telangana,Karimnagar,505475,0,2
17-12-2025,Telangana,Karimnagar,505527,0,5
17-12-2025,Telangana,Karimnagar,505532,0,1
17-12-2025,Telangana,Khammam,507002,1,22
17-12-2025,Telangana,Khammam,507123,0,2
