date,state,district,pincode,bio_age_5_17,bio_age_17_
16-08-2025,Telangana,Warangal,506342,4,0
16-08-2025,Telangana,Warangal,506365,3,3
16-08-2025,Telangana,Warangal Urban,505102,1,1
16-08-2025,Telangana,Yadadri.,508101,0,1
16-08-2025,Telangana,Yadadri.,508105,1,0
16-08-2025,Telangana,Yadadri.,508112,4,0
16-08-2025,Telangana,Yadadri.,508286,0,1
17-08-2025,Telangana,Hyderabad,500003,1,1
17-08-2025,Telangana,Hyderabad,500013,6,1
17-08-2025,Telangana,Hyderabad,500036,2,2
17-08-2025,Telangana,Hyderabad,500049,0,1
17-08-2025,Telangana,Hyderabad,500058,1,0
17-08-2025,Telangana,Hyderabad,500059,2,6
17-08-2025,Telangana,Hyderabad,500061,7,4
17-08-2025,Telangana,Hyderabad,500082,1,0
17-08-2025,Telangana,K.v. Rangareddy,500076,4,3
17-08-2025,Telangana,K.v. Rangareddy,500079,1,4
17-08-2025,Telangana,K.v. Rangareddy,501359,1,0
17-08-2025,Telangana,Karimnagar,505209,1,0
17-08-2025,Telangana,Mahabubnagar,509105,1,0
17-08-2025,Telangana,Mahabubnagar,509127,0,1
17-08-2025,Telangana,Mahabubnagar,509201,0,2
17-08-2025,Telangana,Mahabubnagar,509206,0,2
17-08-2025,Telangana,Mahabubnagar,509382,1,0
17-08-2025,Telangana,Medak,502269,0,1
17-08-2025,Telangana,Medchal-malkajgiri,500040,1,1
17-08-2025,Telangana,Medchal-malkajgiri,500085,2,0
17-08-2025,Telangana,Nalgonda,508253,1,0
17-08-2025,Telangana,Narayanpet,509352,2,0
17-08-2025,Telangana,Nizamabad,503002,2,1
17-08-2025,Telangana,Rajanna Sircilla,505305,1,0
17-08-2025,Telangana,Rangareddy,501505,0,1
17-08-2025,Telangana,Rangareddy,501510,1,1
17-08-2025,Telangana,Siddipet,506367,1,0
17-08-2025,Telangana,Warangal,506001,4,3
17-08-2025,Telangana,Warangal,506101,2,0
17-08-2025,Telangana,Warangal,506348,0,1
17-08-2025,Telangana,Warangal,506366,0,1
17-08-2025,Telangana,Warangal,506370,1,0
17-08-2025,Telangana,Warangal Urban,505102,1,4
17-08-2025,Telangana,Warangal Urban,506370,1,0
14-08-2025,Telangana,Adilabad,504106,6,9
14-08-2025,Telangana,Adilabad,504201,5,2
14-08-2025,Telangana,Adilabad,504310,6,19
14-08-2025,Telangana,Adilabad,504312,0,9
14-08-2025,Telangana,Bhadradri Kothagudem,507101,17,15
14-08-2025,Telangana,Bhadradri Kothagudem,507111,0,1
14-08-2025,Telangana,Bhadradri Kothagudem,507114,1,3
14-08-2025,Telangana,Bhadradri Kothagudem,507117,6,11
14-08-2025,Telangana,Bhadradri Kothagudem,507166,7,8
14-08-2025,Telangana,Hanumakonda,506001,2,6
14-08-2025,Telangana,Hanumakonda,506006,0,1
14-08-2025,Telangana,Hanumakonda,506009,0,4
14-08-2025,Telangana,Hanumakonda,506349,0,1
14-08-2025,Telangana,Hyderabad,500002,16,14
14-08-2025,Telangana,Hyderabad,500004,22,12
14-08-2025,Telangana,Hyderabad,500008,77,44
14-08-2025,Telangana,Hyderabad,500009,21,4
14-08-2025,Telangana,Hyderabad,500010,21,8
14-08-2025,Telangana,Hyderabad,500016,5,3
14-08-2025,Telangana,Hyderabad,500029,6,7
14-08-2025,Telangana,Hyderabad,500033,0,1
14-08-2025,Telangana,Hyderabad,500047,0,1
14-08-2025,Telangana,Hyderabad,500050,4,2
14-08-2025,Telangana,Hyderabad,500064,43,26
14-08-2025,Telangana,Hyderabad,500072,15,13
14-08-2025,Telangana,Hyderabad,500081,1,0
14-08-2025,Telangana,Hyderabad,500082,10,2
14-08-2025,Telangana,Hyderabad,500091,2,1
14-08-2025,Telangana,Jagitial,505325,5,1
14-08-2025,Telangana,Jagitial,505326,2,2
14-08-2025,Telangana,Jagitial,505526,2,4
14-08-2025,Telangana,Jangoan,506143,1,0
14-08-2025,Telangana,Jangoan,506144,4,2
14-08-2025,Telangana,Jangoan,506145,1,3
14-08-2025,Telangana,Jayashankar Bhupalpally,506345,0,2
14-08-2025,Telangana,Jogulamba Gadwal,509125,12,14
14-08-2025,Telangana,Jogulamba Gadwal,509127,2,8
14-08-2025,Telangana,K.v. Rangareddy,500018,19,11
14-08-2025,Telangana,K.v. Rangareddy,500037,16,7
14-08-2025,Telangana,K.v. Rangareddy,500039,7,8
14-08-2025,Telangana,K.v. Rangareddy,500060,6,12
14-08-2025,Telangana,K.v. Rangareddy,500068,17,12
14-08-2025,Telangana,K.v. Rangareddy,500070,11,11
14-08-2025,Telangana,K.v. Rangareddy,500078,13,12
14-08-2025,Telangana,K.v. Rangareddy,500079,16,16
14-08-2025,Telangana,K.v. Rangareddy,500083,11,8
14-08-2025,Telangana,K.v. Rangareddy,500085,1,1
14-08-2025,Telangana,K.v. Rangareddy,500090,7,5
14-08-2025,Telangana,K.v. Rangareddy,500092,6,3
14-08-2025,Telangana,K.v. Rangareddy,501141,10,7
14-08-2025,Telangana,K.v. Rangareddy,501144,4,3
14-08-2025,Telangana,K.v. Rangareddy,501158,2,2
14-08-2025,Telangana,K.v. Rangareddy,501301,19,17
14-08-2025,Telangana,K.v. Rangareddy,501508,4,17
14-08-2025,Telangana,K.v. Rangareddy,501509,5,17
14-08-2025,Telangana,K.v. Rangareddy,509335,2,8
14-08-2025,Telangana,K.v. Rangareddy,509337,5,2
14-08-2025,Telangana,K.v. Rangareddy,509371,1,0
14-08-2025,Telangana,K.v. Rangareddy,509408,2,16
14-08-2025,Telangana,Kamareddy,503101,2,3
14-08-2025,Telangana,Kamareddy,503125,0,2
14-08-2025,Telangana,Kamareddy,503187,1,2
14-08-2025,Telangana,Kamareddy,503301,0,3
14-08-2025,Telangana,Kamareddy,503310,1,0
14-08-2025,Telangana,Karimnagar,505001,58,55
14-08-2025,Telangana,Karimnagar,505129,0,1
14-08-2025,Telangana,Karimnagar,505185,4,4
14-08-2025,Telangana,Karimnagar,505186,3,3
14-08-2025,Telangana,Karimnagar,505208,2,4
14-08-2025,Telangana,Karimnagar,505404,2,5
14-08-2025,Telangana,Karimnagar,505469,2,10
14-08-2025,Telangana,Karimnagar,505473,1,3
14-08-2025,Telangana,Karimnagar,505497,4,2
14-08-2025,Telangana,Karimnagar,505502,0,1
14-08-2025,Telangana,Karimnagar,505527,1,0
14-08-2025,Telangana,Karimnagar,505528,0,7
14-08-2025,Telangana,Khammam,507002,24,1
14-08-2025,Telangana,Khammam,507101,10,5
14-08-2025,Telangana,Khammam,507114,6,4
14-08-2025,Telangana,Khammam,507120,1,0
14-08-2025,Telangana,Khammam,507124,1,0
14-08-2025,Telangana,Khammam,507125,2,3
14-08-2025,Telangana,Khammam,507137,4,1
14-08-2025,Telangana,Khammam,507140,0,1
14-08-2025,Telangana,Khammam,507158,3,3
14-08-2025,Telangana,Khammam,507165,9,4
14-08-2025,Telangana,Khammam,507202,2,2
14-08-2025,Telangana,Khammam,507208,3,0
14-08-2025,Telangana,Komaram Bheem,504292,2,3
14-08-2025,Telangana,Komaram Bheem,504295,0,3
14-08-2025,Telangana,Komaram Bheem,504311,0,1
14-08-2025,Telangana,Mahabubnagar,509205,5,15
14-08-2025,Telangana,Mahabubnagar,509208,11,16
14-08-2025,Telangana,Mahabubnagar,509321,4,2
14-08-2025,Telangana,Mahabubnagar,509326,0,2
14-08-2025,Telangana,Mahabubnagar,509327,0,5
14-08-2025,Telangana,Mahabubnagar,509337,4,3
14-08-2025,Telangana,Mahabubnagar,509357,3,5
14-08-2025,Telangana,Mahabubnagar,509358,2,0
14-08-2025,Telangana,Mahabubnagar,509380,0,12
14-08-2025,Telangana,Mahabubnagar,509410,2,1
14-08-2025,Telangana,Mahabubnagar,509412,2,45
14-08-2025,Telangana,Mancherial,504214,1,10
14-08-2025,Telangana,Mancherial,504272,0,2
14-08-2025,Telangana,Mancherial,504303,1,0
14-08-2025,Telangana,Medak,502102,9,3
14-08-2025,Telangana,Medak,502130,1,3
14-08-2025,Telangana,Medak,502285,3,4
14-08-2025,Telangana,Medak,502286,24,20
14-08-2025,Telangana,Medak,502291,8,1
14-08-2025,Telangana,Medak,502306,2,4
14-08-2025,Telangana,Medak,502313,8,20
14-08-2025,Telangana,Medak,502314,1,9
14-08-2025,Telangana,Medak,502318,5,2
14-08-2025,Telangana,Medak,502334,20,16
14-08-2025,Telangana,Medak,502335,2,1
14-08-2025,Telangana,Medak,502371,1,4
14-08-2025,Telangana,Medak,502375,1,5
14-08-2025,Telangana,Medchal-malkajgiri,500010,5,12
14-08-2025,Telangana,Medchal-malkajgiri,500018,6,10
14-08-2025,Telangana,Medchal-malkajgiri,500037,8,2
14-08-2025,Telangana,Medchal-malkajgiri,500055,16,13
14-08-2025,Telangana,Medchal-malkajgiri,500076,1,0
14-08-2025,Telangana,Medchal-malkajgiri,500100,1,2
14-08-2025,Telangana,Medchal−malkajgiri,501401,1,1
14-08-2025,Telangana,Mulugu,506172,2,11
14-08-2025,Telangana,Mulugu,506343,1,2
14-08-2025,Telangana,Mulugu,506352,1,6
14-08-2025,Telangana,Nagarkurnool,509201,4,0
14-08-2025,Telangana,Nagarkurnool,509209,2,10
14-08-2025,Telangana,Nagarkurnool,509215,2,1
14-08-2025,Telangana,Nalgonda,508004,2,4
14-08-2025,Telangana,Nalgonda,508105,6,2
14-08-2025,Telangana,Nalgonda,508207,23,43
14-08-2025,Telangana,Nalgonda,508210,3,2
14-08-2025,Telangana,Nalgonda,508223,5,4
14-08-2025,Telangana,Nalgonda,508246,3,1
14-08-2025,Telangana,Nalgonda,508248,6,21
14-08-2025,Telangana,Nalgonda,508256,2,4
14-08-2025,Telangana,Nalgonda,508257,1,4
14-08-2025,Telangana,Narayanpet,509130,3,2
14-08-2025,Telangana,Narayanpet,509352,1,5
14-08-2025,Telangana,Narayanpet,509371,0,2
14-08-2025,Telangana,Narayanpet,509407,1,10
14-08-2025,Telangana,Nirmal,504105,2,8
14-08-2025,Telangana,Nizamabad,503003,5,10
14-08-2025,Telangana,Nizamabad,503114,1,3
14-08-2025,Telangana,Nizamabad,503144,2,4
14-08-2025,Telangana,Nizamabad,503185,14,6
14-08-2025,Telangana,Nizamabad,503224,9,32
14-08-2025,Telangana,Nizamabad,503230,1,10
14-08-2025,Telangana,Peddapalli,505153,1,0
14-08-2025,Telangana,Peddapalli,505187,0,3
14-08-2025,Telangana,Peddapalli,505209,1,0
14-08-2025,Telangana,Rajanna Sircilla,505402,1,3
14-08-2025,Telangana,Rajanna Sircilla,505404,1,1
14-08-2025,Telangana,Rangareddy,501505,1,6
14-08-2025,Telangana,Sangareddy,502001,16,1
14-08-2025,Telangana,Sangareddy,502287,2,2
14-08-2025,Telangana,Sangareddy,502293,1,1
14-08-2025,Telangana,Sangareddy,502296,3,0
14-08-2025,Telangana,Sangareddy,502371,2,0
14-08-2025,Telangana,Siddipet,502102,0,1
14-08-2025,Telangana,Siddipet,502103,5,4
14-08-2025,Telangana,Siddipet,502108,1,1
14-08-2025,Telangana,Siddipet,502279,5,4
14-08-2025,Telangana,Siddipet,502372,0,1
14-08-2025,Telangana,Siddipet,502375,1,1
14-08-2025,Telangana,Suryapet,508222,1,0
14-08-2025,Telangana,Suryapet,508246,2,1
14-08-2025,Telangana,Suryapet,508280,2,2
14-08-2025,Telangana,Vikarabad,501121,4,3
14-08-2025,Telangana,Vikarabad,501143,0,3
14-08-2025,Telangana,Wanaparthy,509103,2,8
14-08-2025,Telangana,Wanaparthy,509104,4,9
14-08-2025,Telangana,Wanaparthy,509130,1,4
14-08-2025,Telangana,Warangal,506003,11,1
14-08-2025,Telangana,Warangal,506132,14,12
14-08-2025,Telangana,Warangal,506134,3,3
14-08-2025,Telangana,Warangal,506143,0,1
14-08-2025,Telangana,Warangal,506165,3,1
14-08-2025,Telangana,Warangal,506201,3,6
14-08-2025,Telangana,Warangal,506221,4,2
14-08-2025,Telangana,Warangal,506222,5,6
14-08-2025,Telangana,Warangal,506223,4,6
14-08-2025,Telangana,Warangal,506224,1,1
14-08-2025,Telangana,Warangal,506252,6,4
14-08-2025,Telangana,Warangal,506301,5,0
14-08-2025,Telangana,Warangal,506303,0,1
14-08-2025,Telangana,Warangal,506310,8,2
14-08-2025,Telangana,Warangal,506317,3,3
14-08-2025,Telangana,Warangal,506324,4,7
14-08-2025,Telangana,Warangal,506330,8,1
14-08-2025,Telangana,Warangal,506332,10,2
14-08-2025,Telangana,Warangal,506369,1,4
14-08-2025,Telangana,Warangal Rural,506005,0,1
14-08-2025,Telangana,Warangal Rural,506122,6,2
14-08-2025,Telangana,Warangal Rural,506164,2,1
14-08-2025,Telangana,Warangal Rural,506310,5,3
14-08-2025,Telangana,Warangal Urban,505122,0,1
14-08-2025,Telangana,Warangal Urban,506151,1,0
14-08-2025,Telangana,Yadadri.,508111,3,0
19-07-2025,Telangana,Adilabad,504102,1,2
19-07-2025,Telangana,Adilabad,504104,3,0
19-07-2025,Telangana,Adilabad,504207,1,1
19-07-2025,Telangana,Adilabad,504208,12,3
19-07-2025,Telangana,Adilabad,504296,12,1
19-07-2025,Telangana,Adilabad,504306,2,1
19-07-2025,Telangana,Adilabad,504307,7,31
19-07-2025,Telangana,Adilabad,504308,5,10
19-07-2025,Telangana,Bhadradri Kothagudem,507117,3,3
19-07-2025,Telangana,Bhadradri Kothagudem,507120,3,3
19-07-2025,Telangana,Bhadradri Kothagudem,507122,1,2
19-07-2025,Telangana,Bhadradri Kothagudem,507124,1,2
19-07-2025,Telangana,Hanumakonda,505471,1,1
19-07-2025,Telangana,Hanumakonda,505476,0,1
19-07-2025,Telangana,Hanumakonda,506003,0,10
19-07-2025,Telangana,Hanumakonda,506005,0,1
19-07-2025,Telangana,Hanumakonda,506142,1,1
19-07-2025,Telangana,Hanumakonda,506319,0,2
19-07-2025,Telangana,Hyderabad,500001,21,10
19-07-2025,Telangana,Hyderabad,500002,36,14
19-07-2025,Telangana,Hyderabad,500009,11,3
19-07-2025,Telangana,Hyderabad,500015,14,6
19-07-2025,Telangana,Hyderabad,500017,21,0
19-07-2025,Telangana,Hyderabad,500020,18,15
19-07-2025,Telangana,Hyderabad,500029,10,4
19-07-2025,Telangana,Hyderabad,500053,57,40
19-07-2025,Telangana,Hyderabad,500055,2,2
19-07-2025,Telangana,Hyderabad,500057,6,3
19-07-2025,Telangana,Hyderabad,500060,0,2
19-07-2025,Telangana,Hyderabad,500091,1,0
19-07-2025,Telangana,Hyderabad,500096,2,2
19-07-2025,Telangana,Jagitial,505325,2,2
19-07-2025,Telangana,Jagitial,505452,4,1
19-07-2025,Telangana,Jagitial,505501,0,2
19-07-2025,Telangana,Jangoan,506143,0,1
19-07-2025,Telangana,Jangoan,506144,0,3
19-07-2025,Telangana,Jangoan,506167,3,3
19-07-2025,Telangana,Jangoan,506301,0,1
19-07-2025,Telangana,Jangoan,506313,0,2
19-07-2025,Telangana,Jangoan,506367,0,2
19-07-2025,Telangana,Jayashankar Bhupalpally,506168,4,2
19-07-2025,Telangana,Jayashankar Bhupalpally,506345,0,1
19-07-2025,Telangana,Jayashankar Bhupalpally,506356,1,3
19-07-2025,Telangana,Jogulamba Gadwal,509125,7,5
19-07-2025,Telangana,Jogulamba Gadwal,509126,2,1
19-07-2025,Telangana,Jogulamba Gadwal,509128,3,12
19-07-2025,Telangana,Jogulamba Gadwal,509153,3,5
19-07-2025,Telangana,K.v. Rangareddy,500019,27,8
19-07-2025,Telangana,K.v. Rangareddy,500030,11,4
19-07-2025,Telangana,K.v. Rangareddy,500078,13,15
19-07-2025,Telangana,K.v. Rangareddy,500079,10,20
19-07-2025,Telangana,K.v. Rangareddy,500081,4,7
19-07-2025,Telangana,K.v. Rangareddy,500084,19,12
19-07-2025,Telangana,K.v. Rangareddy,500086,13,3
19-07-2025,Telangana,K.v. Rangareddy,500092,7,3
19-07-2025,Telangana,K.v. Rangareddy,500102,2,1
19-07-2025,Telangana,K.v. Rangareddy,500112,0,2
19-07-2025,Telangana,K.v. Rangareddy,501121,3,5
19-07-2025,Telangana,K.v. Rangareddy,501202,1,8
19-07-2025,Telangana,K.v. Rangareddy,501218,3,4
19-07-2025,Telangana,K.v. Rangareddy,501359,7,5
19-07-2025,Telangana,K.v. Rangareddy,501501,20,17
19-07-2025,Telangana,K.v. Rangareddy,501509,21,17
19-07-2025,Telangana,K.v. Rangareddy,509202,1,6
19-07-2025,Telangana,K.v. Rangareddy,509207,1,7
19-07-2025,Telangana,K.v. Rangareddy,509337,2,2
19-07-2025,Telangana,K.v. Rangareddy,509339,1,3
19-07-2025,Telangana,Kamareddy,503101,2,1
19-07-2025,Telangana,Kamareddy,503111,9,13
19-07-2025,Telangana,Kamareddy,503124,0,3
19-07-2025,Telangana,Kamareddy,503144,4,0
19-07-2025,Telangana,Kamareddy,503301,2,7
19-07-2025,Telangana,Kamareddy,503305,0,12
19-07-2025,Telangana,Karimnagar,505188,2,2
19-07-2025,Telangana,Karimnagar,505208,3,4
19-07-2025,Telangana,Karimnagar,505210,0,1
19-07-2025,Telangana,Karimnagar,505327,21,7
19-07-2025,Telangana,Karimnagar,505451,1,5
19-07-2025,Telangana,Karimnagar,505454,4,3
19-07-2025,Telangana,Karimnagar,505466,3,11
19-07-2025,Telangana,Karimnagar,505472,1,2
19-07-2025,Telangana,Karimnagar,505474,5,2
19-07-2025,Telangana,Karimnagar,505497,1,2
19-07-2025,Telangana,Karimnagar,505505,2,3
19-07-2025,Telangana,Karimnagar,505514,3,3
19-07-2025,Telangana,Karimnagar,505524,3,11
19-07-2025,Telangana,Karimnagar,505527,2,0
19-07-2025,Telangana,Karimnagar,505530,7,15
19-07-2025,Telangana,Khammam,507001,20,7
19-07-2025,Telangana,Khammam,507124,2,1
19-07-2025,Telangana,Khammam,507140,2,0
19-07-2025,Telangana,Khammam,507157,1,1
19-07-2025,Telangana,Khammam,507169,5,2
19-07-2025,Telangana,Khammam,507201,0,11
19-07-2025,Telangana,Khammam,507209,11,7
19-07-2025,Telangana,Khammam,507302,4,1
19-07-2025,Telangana,Khammam,507304,3,2
19-07-2025,Telangana,Mahabubabad,506101,4,9
19-07-2025,Telangana,Mahabubabad,506324,2,9
19-07-2025,Telangana,Mahabubabad,507210,2,0
19-07-2025,Telangana,Mahabubnagar,509103,6,3
19-07-2025,Telangana,Mahabubnagar,509104,3,3
19-07-2025,Telangana,Mahabubnagar,509105,2,2
19-07-2025,Telangana,Mahabubnagar,509125,15,21
19-07-2025,Telangana,Mahabubnagar,509128,3,1
19-07-2025,Telangana,Mahabubnagar,509201,8,12
19-07-2025,Telangana,Mahabubnagar,509202,9,15
19-07-2025,Telangana,Mahabubnagar,509203,0,3
19-07-2025,Telangana,Mahabubnagar,509204,8,4
19-07-2025,Telangana,Mahabubnagar,509205,5,14
19-07-2025,Telangana,Mahabubnagar,509208,7,13
19-07-2025,Telangana,Mahabubnagar,509353,0,2
19-07-2025,Telangana,Mahabubnagar,509357,6,3
19-07-2025,Telangana,Mahabubnagar,509375,3,7
19-07-2025,Telangana,Mahabubnagar,509380,8,10
19-07-2025,Telangana,Mahabubnagar,509409,1,2
19-07-2025,Telangana,Mahabubnagar,509410,2,3
19-07-2025,Telangana,Mancherial,504204,1,1
19-07-2025,Telangana,Mancherial,504205,1,2
19-07-2025,Telangana,Mancherial,504301,2,1
19-07-2025,Telangana,Mancherial,504302,5,4
19-07-2025,Telangana,Mancherial,504303,0,1
19-07-2025,Telangana,Medak,502110,0,3
19-07-2025,Telangana,Medak,502267,1,0
19-07-2025,Telangana,Medak,502271,2,6
19-07-2025,Telangana,Medak,502273,4,3
19-07-2025,Telangana,Medak,502276,2,1
19-07-2025,Telangana,Medak,502302,3,11
19-07-2025,Telangana,Medak,502314,3,0
19-07-2025,Telangana,Medak,502319,4,14
19-07-2025,Telangana,Medak,502325,3,2
19-07-2025,Telangana,Medak,502336,6,6
19-07-2025,Telangana,Medchal-malkajgiri,500098,4,4
19-07-2025,Telangana,Medchal−malkajgiri,500072,8,4
19-07-2025,Telangana,Mulugu,506347,0,6
19-07-2025,Telangana,Mulugu,506349,0,3
19-07-2025,Telangana,Nagarkurnool,509105,0,2
19-07-2025,Telangana,Nagarkurnool,509203,3,3
19-07-2025,Telangana,Nagarkurnool,509206,1,2
19-07-2025,Telangana,Nagarkurnool,509215,2,5
19-07-2025,Telangana,Nagarkurnool,509376,1,1
19-07-2025,Telangana,Nagarkurnool,509401,1,0
19-07-2025,Telangana,Nalgonda,508001,31,34
19-07-2025,Telangana,Nalgonda,508202,3,12
19-07-2025,Telangana,Nalgonda,508205,5,7
19-07-2025,Telangana,Nalgonda,508206,8,3
19-07-2025,Telangana,Nalgonda,508217,1,7
19-07-2025,Telangana,Nalgonda,508218,7,2
19-07-2025,Telangana,Nalgonda,508222,3,2
19-07-2025,Telangana,Nalgonda,508233,2,2
19-07-2025,Telangana,Nalgonda,508246,1,3
19-07-2025,Telangana,Nalgonda,508252,18,4
19-07-2025,Telangana,Nalgonda,508257,2,3
19-07-2025,Telangana,Nalgonda,508278,8,8
19-07-2025,Telangana,Narayanpet,509205,1,4
19-07-2025,Telangana,Narayanpet,509336,0,1
19-07-2025,Telangana,Nirmal,504102,0,1
19-07-2025,Telangana,Nirmal,504104,1,1
19-07-2025,Telangana,Nirmal,504202,0,2
19-07-2025,Telangana,Nizamabad,503003,2,2
19-07-2025,Telangana,Nizamabad,503114,3,9
19-07-2025,Telangana,Nizamabad,503124,2,4
19-07-2025,Telangana,Nizamabad,503125,8,6
19-07-2025,Telangana,Nizamabad,503144,2,3
19-07-2025,Telangana,Nizamabad,503188,4,3
19-07-2025,Telangana,Nizamabad,503217,4,7
19-07-2025,Telangana,Nizamabad,503301,4,8
19-07-2025,Telangana,Nizamabad,503307,7,10
19-07-2025,Telangana,Nizamabad,503310,2,19
19-07-2025,Telangana,Peddapalli,505184,1,5
19-07-2025,Telangana,Peddapalli,505208,1,0
19-07-2025,Telangana,Peddapalli,505209,1,0
19-07-2025,Telangana,Peddapalli,505215,0,2
19-07-2025,Telangana,Sangareddy,502220,7,4
19-07-2025,Telangana,Sangareddy,502257,5,0
19-07-2025,Telangana,Sangareddy,502296,0,3
19-07-2025,Telangana,Sangareddy,502307,8,1
19-07-2025,Telangana,Sangareddy,502321,2,0
19-07-2025,Telangana,Siddipet,502103,4,4
19-07-2025,Telangana,Siddipet,502276,0,1
19-07-2025,Telangana,Siddipet,502301,1,1
19-07-2025,Telangana,Siddipet,502310,0,1
19-07-2025,Telangana,Siddipet,502372,0,2
19-07-2025,Telangana,Siddipet,506224,0,1
19-07-2025,Telangana,Siddipet,506367,2,1
19-07-2025,Telangana,Suryapet,508222,1,2
19-07-2025,Telangana,Suryapet,508234,1,4
19-07-2025,Telangana,Suryapet,508279,2,0
19-07-2025,Telangana,Suryapet,508376,0,3
19-07-2025,Telangana,Vikarabad,501202,5,4
19-07-2025,Telangana,Vikarabad,509338,1,7
19-07-2025,Telangana,Wanaparthy,509120,1,2
19-07-2025,Telangana,Warangal,506002,21,10
19-07-2025,Telangana,Warangal,506006,8,2
19-07-2025,Telangana,Warangal,506143,6,1
19-07-2025,Telangana,Warangal,506168,4,2
19-07-2025,Telangana,Warangal,506201,0,1
19-07-2025,Telangana,Warangal,506221,2,5
19-07-2025,Telangana,Warangal,506303,0,1
19-07-2025,Telangana,Warangal,506317,1,3
19-07-2025,Telangana,Warangal,506318,1,0
19-07-2025,Telangana,Warangal,506342,1,3
19-07-2025,Telangana,Warangal,506345,3,2
19-07-2025,Telangana,Warangal,506348,4,1
19-07-2025,Telangana,Warangal,506368,1,6
19-07-2025,Telangana,Warangal Rural,506122,2,7
19-07-2025,Telangana,Warangal Rural,506164,2,0
19-07-2025,Telangana,Warangal Rural,506330,2,2
19-07-2025,Telangana,Warangal Rural,506342,0,1
19-07-2025,Telangana,Warangal Rural,506391,2,1
19-07-2025,Telangana,Warangal Urban,506142,1,0
19-07-2025,Telangana,Warangal Urban,506370,1,0
19-07-2025,Telangana,Warangal Urban,506371,0,2
19-07-2025,Telangana,Yadadri.,508101,1,2
19-07-2025,Telangana,Yadadri.,508253,1,5
19-07-2025,Telangana,Yadadri.,508285,2,0
23-07-2025,Telangana,Adilabad,504002,0,1
23-07-2025,Telangana,Adilabad,504110,12,5
23-07-2025,Telangana,Adilabad,504205,7,0
23-07-2025,Telangana,Adilabad,504209,0,1
23-07-2025,Telangana,Adilabad,504214,1,3
23-07-2025,Telangana,Adilabad,504231,6,2
23-07-2025,Telangana,Adilabad,504273,6,4
23-07-2025,Telangana,Adilabad,504301,4,2
23-07-2025,Telangana,Adilabad,504313,2,0
23-07-2025,Telangana,Adilabad,504323,3,8
23-07-2025,Telangana,Adilabad,504346,6,18
23-07-2025,Telangana,Bhadradri Kothagudem,507101,13,8
23-07-2025,Telangana,Bhadradri Kothagudem,507115,11,5
23-07-2025,Telangana,Bhadradri Kothagudem,507118,2,1
23-07-2025,Telangana,Bhadradri Kothagudem,507316,0,3
23-07-2025,Telangana,Hanumakonda,506001,7,17
23-07-2025,Telangana,Hanumakonda,506015,2,2
23-07-2025,Telangana,Hanumakonda,506142,2,7
23-07-2025,Telangana,Hanumakonda,506371,1,0
23-07-2025,Telangana,Hyderabad,500005,44,25
23-07-2025,Telangana,Hyderabad,500011,21,11
23-07-2025,Telangana,Hyderabad,500020,30,16
23-07-2025,Telangana,Hyderabad,500025,4,2
23-07-2025,Telangana,Hyderabad,500028,52,21
23-07-2025,Telangana,Hyderabad,500034,15,9
23-07-2025,Telangana,Hyderabad,500038,8,3
23-07-2025,Telangana,Hyderabad,500042,3,2
23-07-2025,Telangana,Hyderabad,500044,7,7
23-07-2025,Telangana,Hyderabad,500045,33,13
23-07-2025,Telangana,Hyderabad,500058,4,3
23-07-2025,Telangana,Hyderabad,500069,1,0
23-07-2025,Telangana,Hyderabad,500091,4,1
23-07-2025,Telangana,Hyderabad,500094,10,6
23-07-2025,Telangana,Hyderabad,500095,1,1
23-07-2025,Telangana,Jagitial,505326,3,5
23-07-2025,Telangana,Jagitial,505460,3,1
23-07-2025,Telangana,Jangoan,506144,1,0
23-07-2025,Telangana,Jangoan,506303,1,0
23-07-2025,Telangana,Jayashankar Bhupalpally,506169,3,9
23-07-2025,Telangana,Jogulamba Gadwal,509128,5,6
23-07-2025,Telangana,Jogulamba Gadwal,509153,5,2
23-07-2025,Telangana,K.v. Rangareddy,500037,20,8
23-07-2025,Telangana,K.v. Rangareddy,500039,20,13
23-07-2025,Telangana,K.v. Rangareddy,500055,24,13
23-07-2025,Telangana,K.v. Rangareddy,500077,9,2
23-07-2025,Telangana,K.v. Rangareddy,500078,15,5
23-07-2025,Telangana,K.v. Rangareddy,500084,19,13
23-07-2025,Telangana,K.v. Rangareddy,500089,10,10
23-07-2025,Telangana,K.v. Rangareddy,500098,8,1
23-07-2025,Telangana,K.v. Rangareddy,500104,2,2
23-07-2025,Telangana,K.v. Rangareddy,501106,9,33
23-07-2025,Telangana,K.v. Rangareddy,501121,3,1
23-07-2025,Telangana,K.v. Rangareddy,501142,7,10
23-07-2025,Telangana,K.v. Rangareddy,501158,0,1
23-07-2025,Telangana,K.v. Rangareddy,501301,20,9
23-07-2025,Telangana,K.v. Rangareddy,501359,22,8
23-07-2025,Telangana,K.v. Rangareddy,501502,6,13
23-07-2025,Telangana,K.v. Rangareddy,501512,3,1
23-07-2025,Telangana,K.v. Rangareddy,509207,13,6
23-07-2025,Telangana,K.v. Rangareddy,509217,4,6
23-07-2025,Telangana,K.v. Rangareddy,509320,1,0
23-07-2025,Telangana,K.v. Rangareddy,509358,10,5
23-07-2025,Telangana,K.v. Rangareddy,509410,6,6
23-07-2025,Telangana,Kamareddy,503125,3,0
23-07-2025,Telangana,Kamareddy,503145,7,5
